id	filename	md5	size	state
cbe86ef7-67bf-4cd6-adec-730878bcda91	668a241b-aa1a-45e9-ba81-950c9523688a.rna_seq.genomic.gdc_realn.bam	21fcf63e8eed1948a4af5b6335acf383	12828841689	released
c6a7ed90-1ad3-4640-a772-d8ab16cb4f1e	25916327-1f64-4ee9-8d1c-0c15ba34e84a.rna_seq.genomic.gdc_realn.bam	9781747deef9ae851b2322caa0e88c23	8105986638	released
bd243de6-a6f8-46cf-a80b-ce25fd7e0da0	f4db33ab-4bfc-4fbc-a271-ab3be26d413c.rna_seq.genomic.gdc_realn.bam	653973dc0eb762864e186616b57883f5	15373766616	released
acb529a6-4b72-4135-82f9-6a009badb8c6	371f6839-724c-4b5b-a5a7-5e453bdd1a8e.rna_seq.genomic.gdc_realn.bam	5aa132724f7454e8629aa392c4c42f68	15406465499	released
cac3036d-074b-49fe-b2a3-7257dde4fa08	2d5a8608-f032-4591-be2d-27cf6f051d70.rna_seq.genomic.gdc_realn.bam	64f76ac7627760b398c513f249978d4d	18537598706	released
c2edf491-d33a-4c1e-9b42-5b9415347a94	4d122d42-d300-456e-9b5d-48a8fecc6959.rna_seq.genomic.gdc_realn.bam	46c230ec00376820f35f879119c4ba55	13554193379	released
7cf85082-8b6d-4c56-986b-d87ef83d7262	319e8aaa-4834-4962-b2e3-dd670f1c9722.rna_seq.genomic.gdc_realn.bam	48655b8318cb3b74e5ca9798cb5946d2	12923327076	released
03149601-1d24-4290-995e-84a1b2c8d12c	180f0361-9d35-4610-aae2-87e15a6c0975.rna_seq.genomic.gdc_realn.bam	c6a9abbd084b6f46190d554464cc299b	16140610346	released
4d1d0114-5ec0-47e0-95fb-11936ff720e2	77ba7f95-d783-4e7b-a6d7-b3331e8eacae.rna_seq.genomic.gdc_realn.bam	914ef5e44b0afcada4a59bcb330fbb88	14299505585	released
b03a1b95-074b-48bc-98f6-53d8af41683c	63c6aecb-ed8b-4798-8aae-ede25646597e.rna_seq.genomic.gdc_realn.bam	e773aee56e2bedfb9cd5f220f56409dc	15777790855	released
6d51c494-8298-4f3c-a984-1ba33b9cfaf7	d31e0069-8cc8-4ca5-8831-0c01c4f378c0.rna_seq.genomic.gdc_realn.bam	b1ebf45b1e3f9a5fb9d3313e2ca9c65b	16000914937	released
e55a1d9f-26b2-4001-9d47-831de878729d	ccf635e1-3af9-4e85-a1f3-ff81f494ce93.rna_seq.genomic.gdc_realn.bam	fb06f24350aefef562a684b5ae09613d	15505033513	released
87f8bb4b-b876-4713-96fd-724b2c16d9b3	25a7bd49-7088-43ab-9f00-ee78b26fb788.rna_seq.genomic.gdc_realn.bam	e9a30c06e849af3075ba6a170f9224e0	11509601940	released
b7800ec2-e23e-4a25-89bf-8a205edc120a	d0971ba6-acbf-4893-bf3b-388b19416878.rna_seq.genomic.gdc_realn.bam	06d8dd3bc360e6299aa526a72acc79b5	17455474708	released
a6e2c1fc-efad-4a57-8261-5794413a223c	9bc15200-9cbd-428b-8de0-e2b77a6982ff.rna_seq.genomic.gdc_realn.bam	584910c02864571490c6959c1ffcd0cf	18782320523	released
d8a2dfd1-3f8c-46a3-a0d8-dba00f36cf6e	c3aa8326-8270-4712-810a-8b2923be5e7e.rna_seq.genomic.gdc_realn.bam	a8c3458eb3413f3be1ce4cdc07c2c589	18777166993	released
b622a237-8569-4421-a5a0-a060daf889e7	1accf9a8-469b-4ea0-8523-929bc9d92631.rna_seq.genomic.gdc_realn.bam	614dfd8556b2c218dcab3d160c6cbf0a	7620898792	released
e211b2b8-8c60-4970-9bd2-c26697353df4	71bfc216-6035-439c-b925-cc040a2ca19e.rna_seq.genomic.gdc_realn.bam	319fd94205f5dfaa6a1aa00893aa1028	10132656349	released
f455422c-c2a1-468a-b66f-91b9f1809f4d	2fe3f9ed-8fd3-417c-a77f-c16a9ffa169b.rna_seq.genomic.gdc_realn.bam	cd7ff7caf4329dc950a7c651e26c4b4e	13450345155	released
256f7e7d-dcac-455b-83fd-c06a49e424a4	1fa25b98-8ddf-403b-9b71-031b1adf7c3f.rna_seq.genomic.gdc_realn.bam	627c8ef1d0a4212660f1d2e9f245f97a	13429151206	released
bd127b87-0e16-461e-8d37-aa3483234421	2e4e5497-8407-4bd8-bf98-850aa0c433c3.rna_seq.genomic.gdc_realn.bam	6f8cdc5d11b92d8cbaf8bdfcffaa7276	13890370006	released
63fe7ba4-8b41-414c-adbe-318f49132a35	395374c5-dbda-434c-bde9-b9de0909731f.rna_seq.genomic.gdc_realn.bam	ae8ed6edf0bcec6ef94be1162a2d6010	17427105103	released
d64954eb-d203-4f10-9f93-610d1eda5be3	ff6ebcd0-18b3-4334-aee2-187f41068eb9.rna_seq.genomic.gdc_realn.bam	16dab2ff7d847f8537e1823567dd0ee9	12806237881	released
6dd0c66c-2eb8-4f93-b193-0c13485e69e5	89d1d838-3d20-4983-b4ef-996f96ccf88a.rna_seq.genomic.gdc_realn.bam	97e79bc7283d83bba2133d1d0e7a2b88	9316033898	released
99c94613-89de-4914-97b4-c2108cbccf61	39b8cc57-059d-433d-a22a-dc450104c78f.rna_seq.genomic.gdc_realn.bam	d2f0649be9c637b588c481e4a5121b3b	13010208369	released
